row_id,cgid,label,description
1571,15506,MD,Pharmacist
1572,15507,MDs,Resident/Fellow/PA/NP
1573,15508,MD,Read Only
1574,15509,MDs,Read Only
1575,15510,RO,Read Only
1576,15511,MD,Attending
1577,15512,MedStu,Resident/Fellow/PA/NP
1578,15513,RO,Read Only
1579,15514,MD,Read Only
1580,15515,RO,Read Only
1581,15516,RO,Read Only
1582,15517,RO,Read Only
1583,15518,MD,Read Only
1584,15519,RO,Read Only
1585,15520,MD,Read Only
1586,15521,RN,Read Only
1587,15522,RN,Read Only
1588,15523,RD,Dietitian
1589,15524,DietIn,Dietitian
1590,15525,RPh,Dietitian
1591,15526,RN,RN
1592,15527,RN,RN
1593,15528,MS,RN
1594,15529,MD,RN
1595,15530,RN,RN
1596,15531,RO,Read Only
1597,15532,RO,Read Only
1598,15533,MDs,Read Only
1599,15534,MD,Read Only
1600,15535,MD,Read Only
1601,15536,Res,Resident/Fellow/PA/NP
1602,15537,Co-wkr,Resident/Fellow/PA/NP
1603,15538,RO,Read Only
1604,15539,MD,Read Only
1605,15540,RD,Dietitian
1606,15541,RO,Read Only
1607,15542,NP,Read Only
1608,15543,UA,Read Only
1609,15544,RN,RN
1610,15545,MD,RN
1611,15546,RO,Read Only
1612,15547,MS,Read Only
1613,15548,MD,Read Only
1614,15549,RO,Read Only
1615,15550,Res,Resident/Fellow/PA/NP
1616,15551,RD,Dietitian
1617,15552,RO,Read Only
1618,15553,Res,Resident/Fellow/PA/NP
1619,15554,RO,Read Only
1620,15555,RPh,Read Only
1621,15556,Admin,Administrator
1622,15557,MD,Administrator
1623,15558,MD,Administrator
1624,15559,RO,Read Only
1625,15560,RN,Read Only
1626,15561,MD,Read Only
1627,15562,RO,Read Only
1628,15563,MD,Read Only
1629,15564,RN,RN
1630,15565,RO,Read Only
1631,15566,MSII,Read Only
1632,15567,MD,Read Only
1633,15568,MD,Read Only
1634,15569,MD,Read Only
1635,15570,MD,Read Only
1636,15571,MD,Attending
1637,15572,MD,Attending
1638,15573,MD,Attending
1639,15574,MD,Read Only
1640,15575,RO,Read Only
1641,15576,MD,Attending
1642,15577,MDs,Resident/Fellow/PA/NP
1643,15578,MD,Resident/Fellow/PA/NP
1644,15579,MD,Read Only
1645,15580,MD,Read Only
1178,15581,RO,Read Only
1179,15582,SN,PCT/NA
1180,15583,RO,Read Only
1181,15584,MD,Read Only
1182,15585,RO,Read Only
1183,15586,ISSC,Administrator
1184,15587,MD,Administrator
1185,15588,MD,Resident/Fellow/PA/NP
1186,15589,MD,Resident/Fellow/PA/NP
1187,15590,RO,Read Only
1188,15591,DML,Resident/Fellow/PA/NP
1189,15592,RO,Read Only
1190,15593,RO,Read Only
1191,15594,RO,Read Only
1192,15595,RO,Read Only
1193,15596,RO,Read Only
1194,15597,RRT,Read Only
1195,15598,RO,Read Only
1196,15599,MDs,Read Only
1197,15600,RO,Read Only
1198,15601,RN,Read Only
1199,15602,RO,Read Only
1200,15603,RO,Read Only
1201,15604,MD,Read Only
1202,15605,MD,Read Only
1203,15606,MD,Read Only
1204,15607,MD,Read Only
1205,15608,MD,Read Only
1206,15609,MD,Read Only
1207,15610,RN,Read Only
1208,15611,MD,Read Only
1209,15612,RO,Read Only
1210,15613,RO,Read Only
1211,15614,RO,Read Only
1212,15615,MD,Read Only
1213,15616,RD Int,Read Only
1214,15617,RO,Read Only
1215,15618,Res,Resident/Fellow/PA/NP
1216,15619,Res,Resident/Fellow/PA/NP
1217,15620,RO,Read Only
1218,15621,RD,Dietitian
1219,15622,Res,Resident/Fellow/PA/NP
1220,15623,RN,RN
1221,15624,RO,Read Only
1222,15625,NA,Read Only
1223,15626,RN,Resident/Fellow/PA/NP
1224,15627,RN,RN
1225,15628,RO,Read Only
1226,15629,RO,Read Only
1227,15630,RN,Read Only
1228,15631,MedStu,Read Only
1229,15632,Res,Resident/Fellow/PA/NP
1230,15633,UCO,UCO
1231,15634,RO,Read Only
1232,15635,PC,Pastoral Care
1233,15636,PC,Pastoral Care
1234,15637,Res,Resident/Fellow/PA/NP
1235,15638,MD,Resident/Fellow/PA/NP
1236,15639,RO,Read Only
1237,15640,MD,Read Only
1238,15641,RN,Read Only
1239,15642,SW,Social Worker
1240,15643,RD,Dietitian
1241,15644,RN,Dietitian
1242,15645,RN,Dietitian
1646,15646,RN,Dietitian
1647,15647,MD,Dietitian
1648,15648,Res,Resident/Fellow/PA/NP
1649,15649,Res,Resident/Fellow/PA/NP
1650,15650,PT,Rehabilitation
1651,15651,MDs,Resident/Fellow/PA/NP
1652,15652,RN,Read Only
1653,15653,RN,RN
1654,15654,RN,RN
1655,15655,RO,Read Only
1656,15656,RNBA,Case Manager
1657,15657,RN,RN
1658,15658,RNC,RN
1659,15659,RN,RN
1660,15660,MD,RN
1661,15661,RN,RN
1662,15662,Coor,RN
1663,15663,RN,UCO
1664,15664,RO,Read Only
1665,15665,RO,Read Only
1666,15666,RN,RN
1667,15667,RN,RN
1668,15668,Admin,Read Only
1669,15669,RO,Read Only
1670,15670,RN,Read Only
1671,15671,RN,Read Only
1672,15672,UCO/PC,Read Only
1673,15673,Cowork,PCT/NA
1674,15674,RN,RN
1675,15675,RO,Read Only
1676,15676,MD,Read Only
1677,15677,RTStu,Read Only
1678,15678,RO,Read Only
1679,15679,RN,Read Only
1680,15680,RN,RN
1681,15681,MD,RN
1682,15682,MDs,RN
1683,15683,Rehab,Rehabilitation
1684,15684,CoWker,Rehabilitation
1685,15685,RO,Read Only
1686,15686,CoWker,Read Only
1687,15687,MD,Read Only
1688,15688,Res,Resident/Fellow/PA/NP
1689,15689,Res,Resident/Fellow/PA/NP
1690,15690,RN,Resident/Fellow/PA/NP
1691,15691,Rehab,Rehabilitation
1692,15692,Res,Resident/Fellow/PA/NP
1693,15693,Rehab,Rehabilitation
1694,15694,Rn,RN
1695,15695,Rehab,Rehabilitation
1696,15696,RN,RN
1697,15697,MD,RN
1698,15698,MDs,Resident/Fellow/PA/NP
1699,15699,Res,Resident/Fellow/PA/NP
1700,15700,RO,Read Only
1701,15701,RO,Read Only
1702,15702,MD,Resident/Fellow/PA/NP
1703,15703,RPh,Resident/Fellow/PA/NP
1704,15704,RN,Read Only
1705,15705,RO,Read Only
1706,15706,RO,Read Only
1707,15707,RO,Read Only
1708,15708,UCO,UCO
1709,15709,RNs,RN
1710,15710,RN,Read Only
1711,15711,PCT,PCT/NA
1712,15712,RN,PCT/NA
1713,15713,RRT,Read Only
1714,15714,RO,Read Only
1715,15715,MDs,Read Only
1716,15716,MD,Read Only
1717,15717,RN,RN
1718,15718,UCO,UCO
1719,15719,MedSt,UCO
1720,15720,RO,Read Only
1721,15721,RPH,Read Only
1722,15722,MD,Read Only
1723,15723,SRT,Read Only
1724,15724,MD,Read Only
1725,15725,PCT,PCT/NA
1726,15726,St,PCT/NA
1727,15727,Res,Resident/Fellow/PA/NP
1728,15728,PCT,PCT/NA
1729,15729,CoWker,PCT/NA
1730,15730,Res,Resident/Fellow/PA/NP
1731,15731,Rehab,Rehabilitation
1732,15732,Res,Resident/Fellow/PA/NP
1733,15733,MD,Attending
1734,15734,MD,Attending
1735,15735,MD,Attending
1736,15736,RPH,Pharmacist
1737,15737,MD,Pharmacist
1738,15738,Res,Resident/Fellow/PA/NP
1739,15739,MD,Attending
1740,15740,Res,Resident/Fellow/PA/NP
1741,15741,RN,RN
1742,15742,RO,Read Only
1743,15743,MD,Read Only
1744,15744,RT,Respiratory
1745,15745,RPH,Pharmacist
1746,15746,RN,RN
1747,15747,MD,RN
1748,15748,RN,PCT/NA
1749,15749,RO,Read Only
1750,15750,MDs,Resident/Fellow/PA/NP
1751,15751,MD,Attending
1752,15752,RO,Read Only
1753,15753,MD,Read Only
1754,15754,RO,Read Only
1755,15755,RO,Read Only
1756,15756,RO,Read Only
1757,15757,St,Read Only
1758,15758,RO,Read Only
1759,15759,MD,Read Only
1760,15760,MD,Read Only
1761,15761,RO,Read Only
1762,15762,RN,Read Only
1763,15763,RO,Read Only
1764,15764,RN,Read Only
1765,15765,RO,Read Only
1766,15766,MDs,Resident/Fellow/PA/NP
1767,15767,RN,RN
1768,15768,RO,Read Only
1769,15769,RPh,Pharmacist
1770,15770,RO,Read Only
1771,15771,RO,Read Only
1772,15772,MD,Read Only
1773,15773,Res,Resident/Fellow/PA/NP
1774,15774,Res,Resident/Fellow/PA/NP
1775,15775,MD,Resident/Fellow/PA/NP
1776,15776,Res,Resident/Fellow/PA/NP
1777,15777,Res,Resident/Fellow/PA/NP
1778,15778,MDS,Resident/Fellow/PA/NP
1779,15779,MD,Resident/Fellow/PA/NP
1780,15780,RO,Read Only
1781,15781,RO,Read Only
1782,15782,studen,Read Only
1783,15783,SRT,Read Only
1784,15784,RRT,Read Only
1785,15785,RO,Read Only
1786,15786,Res,Resident/Fellow/PA/NP
1787,15787,MD,Resident/Fellow/PA/NP
1788,15788,MD,Resident/Fellow/PA/NP
1789,15789,UCO,UCO
1790,15790,MD,Attending
1791,15791,Res,Resident/Fellow/PA/NP
1792,15792,Rehab,Rehabilitation
1793,15793,DRM,Rehabilitation
1794,15794,MD,Rehabilitation
1795,15795,RN,RN
1796,15796,RRT,RN
1797,15797,MD,RN
1798,15798,ISOPS,Administrator
1799,15799,RN,RN
1800,15800,RO,Read Only
1801,15801,RO,Read Only
1802,15802,Res,Resident/Fellow/PA/NP
1803,15803,RN,RN
1804,15804,RO,Read Only
1805,15805,RN,RN
1806,15806,RO,Read Only
1807,15807,RRT,Respiratory
1808,15808,RN,Respiratory
1809,15809,RN,Read Only
1810,15810,RN,Read Only
1811,15811,RO,Read Only
1812,15812,RN,Read Only
1813,15813,RO,Read Only
1814,15814,RN,RN
1815,15815,RN,RN
1816,15816,RN,RN
1817,15817,RO,Read Only
1818,15818,LICSW,Read Only
1819,15819,RN,Read Only
1820,15820,RO,Read Only
1821,15821,RN,Read Only
1822,15822,RN,RN
1823,15823,RN,RN
1824,15824,RN,RN
1825,15825,MD,Attending
1826,15826,Rehab,Rehabilitation
1827,15827,RN,RN
1828,15828,Res,Resident/Fellow/PA/NP
1829,15829,PCT,UCO
1830,15830,RN,RN
1831,15831,UCO,RN
1832,15832,RO,Read Only
1833,15833,RN,RN
1834,15834,RRT,Respiratory
1835,15835,RPh,Respiratory
1836,15836,RO,Read Only
1837,15837,RO,Read Only
1838,15838,RN,Read Only
1839,15839,RO,Read Only
1840,15840,RO,Read Only
1841,15841,RN,Read Only
1842,15842,Rehab,Rehabilitation
1843,15843,RN,RN
1844,15844,RO,Read Only
1845,15845,MD,Attending
1846,15846,RO,Read Only
1847,15847,"MD,PhD",Attending
1848,15848,RO,Read Only
1849,15849,MedStu,Resident/Fellow/PA/NP
1850,15850,MD,Resident/Fellow/PA/NP
1851,15851,RO,Read Only
1852,15852,MD,Attending
1853,15853,Res,Resident/Fellow/PA/NP
1854,15854,Res,Resident/Fellow/PA/NP
1855,15855,PCT,PCT/NA
1856,15856,dht,Read Only
1857,15857,Res,Resident/Fellow/PA/NP
1858,15858,RN,RN
1859,15859,CM,Case Manager
1860,15860,Rehab,Rehabilitation
1861,15861,Res,Resident/Fellow/PA/NP
1862,15862,Res,Resident/Fellow/PA/NP
1863,15863,RO,Read Only
1864,15864,Res,Resident/Fellow/PA/NP
1865,15865,Res,Resident/Fellow/PA/NP
1866,15866,PCT,PCT/NA
1867,15867,Rehab,Rehabilitation
1868,15868,Res,Resident/Fellow/PA/NP
1869,15869,RO,Read Only
1870,15870,Res,Resident/Fellow/PA/NP
1871,15871,RPH,Pharmacist
1872,15872,PC,Pastoral Care
1873,15873,MD,Pastoral Care
1874,15874,RO,Read Only
1875,15875,Res,Resident/Fellow/PA/NP
1876,15876,RT,Respiratory
1877,15877,PC,Pastoral Care
1878,15878,RN,RN
1879,15879,RN,RN
1880,15880,RD,Dietitian
1881,15881,RO,Read Only
1882,15882,RN,RN
1883,15883,RO,Read Only
1884,15884,PCT,PCT/NA
1885,15885,Res,Resident/Fellow/PA/NP
1886,15886,RO,Read Only
1887,15887,RO,Read Only
1888,15888,RO,Read Only
1889,15889,Res,Resident/Fellow/PA/NP
1890,15890,Res,Resident/Fellow/PA/NP
1891,15891,Res,Resident/Fellow/PA/NP
1892,15892,Res,Resident/Fellow/PA/NP
1893,15893,RPH,Pharmacist
1894,15894,RPh,Pharmacist
1895,15895,RO,Read Only
1896,15896,Res,Resident/Fellow/PA/NP
1897,15897,RN,RN
1898,15898,MD,RN
1899,15899,MD,RN
1900,15900,RN,RN
1901,15901,MD,RN
1902,15902,RO,Read Only
1903,15903,RRT,Read Only
1904,15904,MDs,Read Only
1905,15905,MDs,Resident/Fellow/PA/NP
1906,15906,RO,Read Only
1907,15907,CoWker,PCT/NA
1908,15908,RRT,PCT/NA
1909,15909,MD,PCT/NA
1910,15910,UCO,UCO
1911,15911,Res,Resident/Fellow/PA/NP
1912,15912,RO,Read Only
1913,15913,Res,Resident/Fellow/PA/NP
1914,15914,Res,Resident/Fellow/PA/NP
1915,15915,Res,Resident/Fellow/PA/NP
1916,15916,RN,Resident/Fellow/PA/NP
1917,15917,RRT,Resident/Fellow/PA/NP
1918,15918,RN,Read Only
1919,15919,RN,RN
1920,15920,RO,Read Only
1921,15921,UCO,Read Only
1922,15922,RN,RN
1923,15923,MDs,RN
1924,15924,RPh,RN
1925,15925,Res,Resident/Fellow/PA/NP
1926,15926,Res,Resident/Fellow/PA/NP
1927,15927,RO,Read Only
1928,15928,RN,RN
1929,15929,RRT,RN
1930,15930,RN,RN
1931,15931,RN,RN
1932,15932,MDs,RN
1933,15933,MD,RN
1934,15934,MD,RN
1935,15935,RN,RN
1936,15936,RO,Read Only
1937,15937,RO,Read Only
1938,15938,NP,Read Only
1939,15939,UCO,Read Only
1940,15940,RO,Read Only
1941,15941,MDS,Resident/Fellow/PA/NP
1942,15942,RO,Read Only
1943,15943,MD,Attending
1944,15944,MD,Attending
1945,15945,MD,Attending
1946,15946,MDs,Attending
1947,15947,RO,Read Only
1948,15948,MD,Attending
2353,16299,MD,Attending
2354,16300,Res,Resident/Fellow/PA/NP
2355,16301,MD,Resident/Fellow/PA/NP
2356,16302,RN,RN
2357,16303,Stu,RN
2358,16304,MS,RN
2359,16305,RO,Read Only
2360,16306,Res,Resident/Fellow/PA/NP
2361,16307,RN,RN
2362,16308,RO,Read Only
2363,16309,RO,Read Only
2364,16310,Res,Resident/Fellow/PA/NP
2365,16311,RN,RN
2366,16312,MD,RN
2367,16313,Res,Resident/Fellow/PA/NP
2368,16314,Res,Resident/Fellow/PA/NP
2369,16315,MD,Attending
2370,16316,RS,Read Only
2371,16317,Res,Resident/Fellow/PA/NP
2372,16318,RD,Dietitian
2373,16319,SW,Social Worker
2374,16320,Res,Resident/Fellow/PA/NP
2375,16321,MD,Resident/Fellow/PA/NP
2376,16322,MDs,Resident/Fellow/PA/NP
2377,16323,MDs,Read Only
2378,16324,RO,Read Only
2379,16325,RO,Read Only
2380,16326,RN,RN
2381,16327,RN,RN
2382,16328,RO,Read Only
2383,16329,Res,Resident/Fellow/PA/NP
2384,16330,Res,Resident/Fellow/PA/NP
2385,16331,MS,Dietitian
2386,16332,Res,Resident/Fellow/PA/NP
2387,16333,RN,RN
2388,16334,RO,Read Only
2389,16335,RN,RN
2390,16336,LICSW,RN
2391,16337,Res,Resident/Fellow/PA/NP
2392,16338,MD,Resident/Fellow/PA/NP
2393,16339,RN,RN
2394,16340,PCT,PCT/NA
2395,16341,SW,Social Worker
2396,16342,Res,Resident/Fellow/PA/NP
2397,16343,Res,Resident/Fellow/PA/NP
2398,16344,Res,Resident/Fellow/PA/NP
2399,16345,MD,Resident/Fellow/PA/NP
2400,16346,Res,Resident/Fellow/PA/NP
2401,16347,Res,Resident/Fellow/PA/NP
2402,16348,MD,Attending
2403,16349,Res,Resident/Fellow/PA/NP
2404,16350,Res,Resident/Fellow/PA/NP
2405,16351,RT,Respiratory
2406,16352,MD,Attending
2407,16353,MS,Resident/Fellow/PA/NP
2408,16354,Res,Resident/Fellow/PA/NP
2409,16355,MDs,Resident/Fellow/PA/NP
2410,16356,RRT,Respiratory
2411,16357,MD,Respiratory
2412,16358,Res,Resident/Fellow/PA/NP
2413,16359,Res,Resident/Fellow/PA/NP
2414,16360,Res,Resident/Fellow/PA/NP
2415,16361,Res,Resident/Fellow/PA/NP
2416,16362,Res,Resident/Fellow/PA/NP
2417,16363,RO,Read Only
2418,16364,MD,Read Only
2419,16365,Admin,Administrator
2420,16366,MD,Attending
2421,16367,RN,Attending
2422,16368,Res,Resident/Fellow/PA/NP
2423,16369,Res,Resident/Fellow/PA/NP
2424,16370,RO,Read Only
2425,16371,SW,Social Worker
2426,16372,PC,Pastoral Care
2427,16373,Res,Resident/Fellow/PA/NP
2428,16374,MD,Attending
2429,16375,Res,Resident/Fellow/PA/NP
2430,16376,RPh,Read Only
2431,16377,Res,Resident/Fellow/PA/NP
2432,16378,UCO,Resident/Fellow/PA/NP
2433,16379,RO,Read Only
2434,16380,RO,Read Only
2435,16381,RO,Read Only
2436,16382,Res,Resident/Fellow/PA/NP
2437,16383,MD,Attending
2438,16384,MDs,Read Only
2439,16385,MD,Read Only
2440,16386,PCT,PCT/NA
2441,16387,RD,Dietitian
2442,16388,DI,Dietitian
2443,16389,MD,Dietitian
2444,16390,MD,Read Only
2445,16391,MD,Read Only
2446,16392,RO,Read Only
2447,16393,MD,Read Only
2448,16394,MD,Read Only
2449,16395,RN,Read Only
2450,16396,MD,Resident/Fellow/PA/NP
2451,16397,RD,Dietitian
2452,16398,Res,Resident/Fellow/PA/NP
2453,16399,LICSW,Social Worker
2454,16400,Res,Resident/Fellow/PA/NP
2455,16401,Res,Resident/Fellow/PA/NP
2456,16402,PC,Pastoral Care
2457,16403,St,Pastoral Care
2458,16404,Res,Resident/Fellow/PA/NP
2459,16405,RO,Read Only
2460,16406,Res,Resident/Fellow/PA/NP
2461,16407,Res,Resident/Fellow/PA/NP
2462,16408,Res,Resident/Fellow/PA/NP
2463,16409,Res,Resident/Fellow/PA/NP
2464,16410,RO,Read Only
2465,16411,CM,Case Manager
2466,16412,RN,RN
2467,16413,RO,Read Only
2468,16414,RO,Read Only
2469,16415,MD,Attending
2470,16416,RO,Read Only
2471,16417,RN,RN
2472,16418,PCT,PCT/NA
2473,16419,RD,Dietitian
2474,16420,Res,Resident/Fellow/PA/NP
2475,16421,Res,Resident/Fellow/PA/NP
2476,16422,RO,Read Only
2477,16423,RPH,Pharmacist
2478,16424,Res,Resident/Fellow/PA/NP
2479,16425,Co-Wkr,Resident/Fellow/PA/NP
2480,16426,RN,Resident/Fellow/PA/NP
2481,16427,RN,Resident/Fellow/PA/NP
2482,16428,UA,Resident/Fellow/PA/NP
2483,16429,RO,Read Only
2484,16430,RTStu,Respiratory
2485,16431,RO,Read Only
2486,16432,RO,Read Only
2487,16433,RN,Read Only
2488,16434,CsMngm,Read Only
2489,16435,RN,Read Only
2490,16436,RN,RN
2491,16437,RO,Read Only
2492,16438,MDs,Resident/Fellow/PA/NP
2493,16439,RO,Read Only
2494,16440,Res,Resident/Fellow/PA/NP
2495,16441,RO,Read Only
2496,16442,Res,Resident/Fellow/PA/NP
2497,16443,Res,Resident/Fellow/PA/NP
2498,16444,RO,Read Only
2499,16445,RO,Read Only
2500,16446,RRT,Read Only
2501,16447,SRT,Read Only
2502,16448,MD,Read Only
2503,16449,RN,Read Only
2504,16450,PhD,Read Only
2505,16451,Res,Resident/Fellow/PA/NP
2506,16452,RPh,Resident/Fellow/PA/NP
2507,16453,Rehab,Rehabilitation
2508,16454,Res,Resident/Fellow/PA/NP
2509,16455,Res,Resident/Fellow/PA/NP
2510,16456,Res,Resident/Fellow/PA/NP
2511,16457,RN,RN
2512,16458,MD,Read Only
2513,16459,MD,Read Only
2514,16460,Res,Resident/Fellow/PA/NP
2515,16461,Res,Resident/Fellow/PA/NP
2516,16462,MD,Resident/Fellow/PA/NP
2517,16463,Res,Resident/Fellow/PA/NP
2518,16464,Res,Resident/Fellow/PA/NP
2519,16465,UCO,UCO
2520,16466,PCT,PCT/NA
2521,16467,RO,Read Only
2522,16468,Res,Resident/Fellow/PA/NP
2523,16469,MD,Resident/Fellow/PA/NP
2524,16470,Res,Resident/Fellow/PA/NP
2525,16471,Res,Resident/Fellow/PA/NP
2526,16472,Res,Resident/Fellow/PA/NP
2527,16473,CM,Case Manager
2528,16474,SW,Social Worker
2529,16475,MD,Social Worker
2530,16476,UCO,UCO
2531,16477,Res,Resident/Fellow/PA/NP
2532,16478,Res,Resident/Fellow/PA/NP
2533,16479,RO,Read Only
2534,16480,RO,Read Only
2535,16481,MD,Read Only
2044,16482,Res,Resident/Fellow/PA/NP
2045,16483,Res,Resident/Fellow/PA/NP
2046,16484,NA,UCO
2047,16485,MD,UCO
2048,16486,MDs,Resident/Fellow/PA/NP
2049,16487,MD,Read Only
2050,16488,PCT,Read Only
2051,16489,MD,Resident/Fellow/PA/NP
2052,16490,RO,Read Only
2053,16491,MD,Read Only
2054,16492,UCO,UCO
2055,16493,Nurse,RN
2056,16494,MDs,Read Only
2057,16495,CM,Case Manager
2058,16496,Res,Resident/Fellow/PA/NP
2059,16497,MD,Resident/Fellow/PA/NP
2060,16498,COOPST,Resident/Fellow/PA/NP
2061,16499,RO,Read Only
2062,16500,RN,RN
2063,16501,RA,Research Assistant
2064,16502,Res,Resident/Fellow/PA/NP
2065,16503,PC,Pastoral Care
2066,16504,CM,Case Manager
2067,16505,Rehab,Rehabilitation
2068,16506,Rehab,Rehabilitation
2069,16507,MD,Attending
2070,16508,MD,Read Only
2071,16509,MD,Read Only
2072,16510,RRT,Respiratory
2073,16511,RO,Read Only
2074,16512,MS,Read Only
2075,16513,RO,Read Only
2076,16514,RPh,Read Only
2077,16515,Res,Resident/Fellow/PA/NP
2078,16516,MD,Resident/Fellow/PA/NP
2079,16517,MD,Resident/Fellow/PA/NP
2080,16518,RPH,Read Only
2081,16519,MD,Read Only
2082,16520,RRT,Respiratory
2083,16521,Res,Resident/Fellow/PA/NP
2084,16522,RO,Read Only
2085,16523,NP,Read Only
2086,16524,RN,Read Only
2087,16525,RN,Read Only
2088,16526,RN,RN
2089,16527,PCT,RN
2090,16528,PC,Pastoral Care
2091,16529,Res,Resident/Fellow/PA/NP
2092,16530,RN,RN
2093,16531,SW,Social Worker
2094,16532,Res,Resident/Fellow/PA/NP
2095,16533,Res,Resident/Fellow/PA/NP
2096,16534,RN,RN
2097,16535,Res,Resident/Fellow/PA/NP
2536,16536,Res,Resident/Fellow/PA/NP
2537,16537,Res,Resident/Fellow/PA/NP
2538,16538,CM,Case Manager
2539,16539,Res,Resident/Fellow/PA/NP
2540,16540,RO,Read Only
2541,16541,Res,Resident/Fellow/PA/NP
2542,16542,RN,RN
2543,16543,Res,Resident/Fellow/PA/NP
2544,16544,Res,Resident/Fellow/PA/NP
2545,16545,MD,Attending
2546,16546,Res,Resident/Fellow/PA/NP
2547,16547,Res,Resident/Fellow/PA/NP
2548,16548,Res,Resident/Fellow/PA/NP
2549,16549,RO,Read Only
2550,16550,CM,Case Manager
2551,16551,RO,Read Only
2552,16552,RN,Read Only
2553,16553,Res,Resident/Fellow/PA/NP
2554,16554,RO,Read Only
2555,16555,RD,Dietitian
2556,16556,PC,Pastoral Care
2557,16557,MD,Pastoral Care
2558,16558,Res,Resident/Fellow/PA/NP
2559,16559,Res,Resident/Fellow/PA/NP
2560,16560,RN,Resident/Fellow/PA/NP
2561,16561,MD,Attending
2562,16562,UCO,UCO
2563,16563,MD,Attending
2564,16564,MD,Resident/Fellow/PA/NP
2565,16565,Res,Resident/Fellow/PA/NP
2566,16566,DataMg,Resident/Fellow/PA/NP
2567,16567,RO,Read Only
2568,16568,CM,Case Manager
2569,16569,Res,Resident/Fellow/PA/NP
2570,16570,Res,Resident/Fellow/PA/NP
2571,16571,RN,Read Only
2572,16572,UCO,UCO
2573,16573,Res,Resident/Fellow/PA/NP
2574,16574,UCO,UCO
2575,16575,MDs,Resident/Fellow/PA/NP
2576,16576,Res,Resident/Fellow/PA/NP
2577,16577,CM,Case Manager
2578,16578,Res,Resident/Fellow/PA/NP
2579,16579,Res,Resident/Fellow/PA/NP
2580,16580,MD,Attending
2581,16581,RN,RN
2582,16582,Rehab,Rehabilitation
2583,16583,Res,Resident/Fellow/PA/NP
2584,16584,MD,Attending
2585,16585,RPH,Pharmacist
2586,16586,RN,RN
2587,16587,MD,RN
2588,16588,Res,Resident/Fellow/PA/NP
2589,16589,MedStu,Resident/Fellow/PA/NP
2590,16590,RO,Read Only
2591,16591,RO,Read Only
2592,16592,SN,Read Only
2593,16593,RN,RN
2594,16594,MD,RN
2595,16595,RO,Read Only
2596,16596,MSIV,Read Only
2597,16597,RT,Respiratory
2598,16598,Res,Resident/Fellow/PA/NP
2599,16599,Res,Resident/Fellow/PA/NP
2600,16600,RO,Read Only
2601,16601,STD,Read Only
2602,16602,Res,Resident/Fellow/PA/NP
2603,16603,RN,RN
2604,16604,RN,RN
2605,16605,Res,Resident/Fellow/PA/NP
2606,16606,PC,Pastoral Care
2607,16607,RO,Read Only
2608,16608,Res,Resident/Fellow/PA/NP
2609,16609,RN,RN
2610,16610,SRT,RN
2611,16611,Coor,RN
2612,16612,Res,Resident/Fellow/PA/NP
2613,16613,Res,Resident/Fellow/PA/NP
2614,16614,MD,Attending
2615,16615,Res,Resident/Fellow/PA/NP
2616,16616,Res,Resident/Fellow/PA/NP
2617,16617,RN,RN
2618,16618,MD,Attending
2619,16619,MD,Attending
2620,16620,Res,Resident/Fellow/PA/NP
2621,16621,Res,Resident/Fellow/PA/NP
2622,16622,Res,Resident/Fellow/PA/NP
2623,16623,CM,Case Manager
2624,16624,RO,Read Only
2625,16625,Res,Resident/Fellow/PA/NP
2626,16626,MD,Attending
2627,16627,Res,Resident/Fellow/PA/NP
2628,16628,Res,Resident/Fellow/PA/NP
2629,16629,Res,Resident/Fellow/PA/NP
2630,16630,MD,Resident/Fellow/PA/NP
2631,16631,RO,Read Only
2632,16632,RO,Read Only
2633,16633,RN,Read Only
2634,16634,RN,RN
2635,16635,RO,Read Only
2636,16636,RO,Read Only
2637,16637,MD,Read Only
2638,16638,MD,Read Only
2639,16639,MS,Read Only
2640,16640,PT,Read Only
2641,16641,RO,Read Only
2642,16642,RO,Read Only
2643,16643,RN,RN
2644,16644,MS,RN
2645,16645,MD,Resident/Fellow/PA/NP
2646,16646,RPh,Resident/Fellow/PA/NP
2647,16647,RO,Read Only
2648,16648,MD,Read Only
2649,16649,RN,RN
2650,16650,Res,Resident/Fellow/PA/NP
2651,16651,Md,Resident/Fellow/PA/NP
2652,16652,RO,Read Only
2653,16653,MD,Read Only
2654,16654,Res,Resident/Fellow/PA/NP
2655,16655,Res,Resident/Fellow/PA/NP
2656,16656,Res,Resident/Fellow/PA/NP
2657,16657,MDs,Resident/Fellow/PA/NP
2658,16658,RN,Resident/Fellow/PA/NP
2659,16659,RO,Read Only
2660,16660,RN,Read Only
2661,16661,PCT,Read Only
2662,16662,RO,Read Only
2663,16663,RO,Read Only
2664,16664,RO,Read Only
2665,16665,RN,Read Only
2666,16666,UA,Read Only
2667,16667,MD,Attending
2668,16668,RO,Read Only
2669,16669,RO,Read Only
2670,16670,RN,Case Manager
2671,16671,Res,Resident/Fellow/PA/NP
2672,16672,RN,Case Manager
2673,16673,RN,Case Manager
2674,16674,RN,Case Manager
2675,16675,MDs,Case Manager
2676,16676,Studen,Case Manager
2677,16677,PCT,PCT/NA
2678,16678,Rehab,Rehabilitation
2679,16679,PCT,PCT/NA
2680,16680,Res,Resident/Fellow/PA/NP
2681,16681,MD,Attending
2682,16682,Res,Resident/Fellow/PA/NP
2683,16683,RO,Read Only
2684,16684,Studen,Read Only
